group_key,class_name,split,available_segments,recordings
Tank/20161207-60/090131.wav,Tank,val,9,1
Tank/20161208-61/135535.wav,Tank,val,9,1
Tank/20161215-64/025503.wav,Tank,val,4,1
Tank/20170119-69/153739.wav,Tank,val,13,1
Tank/20170120-70/070941.wav,Tank,val,117,1
Tank/20170204-77/232817.wav,Tank,val,189,1
Tank/20170227-83/235904.wav,Tank,val,11,1
Tank/20170421a-101/064626.wav,Tank,val,65,1
Tank/20170507-103/213103.wav,Tank,val,43,1
Tank/20170511-106/050253.wav,Tank,val,73,1
Tank/20170614-115/021303.wav,Tank,val,144,1
Tank/20170824-134/194518.wav,Tank,val,6,1
Tank/20170909-138/191109.wav,Tank,val,86,1
Tank/20170920-139/232910.wav,Tank,val,50,1
Tank/20171008-141/053342.wav,Tank,val,29,1
Tank/20171013-142/115050.wav,Tank,val,131,1
Tank/20171014-143/115751.wav,Tank,val,13,1
Tank/20171126a-153/090000.wav,Tank,val,6,1
Tank/20171222-160/141803.wav,Tank,val,28,1
Tank/20171222a-161/152008.wav,Tank,val,9,1
Tank/20180314-183/155725.wav,Tank,val,80,1
Tank/20180402-187/060415.wav,Tank,val,116,1
Tank/20180411a-190/193519.wav,Tank,val,83,1
Tank/20180421-194/025328.wav,Tank,val,232,1
Tank/20180430-200/033225.wav,Tank,val,84,1
Tank/20180506-201/014248.wav,Tank,val,123,1
Tank/20180515-206/031557.wav,Tank,val,79,1
Tank/20180610-215/135143.wav,Tank,val,102,1
Tank/20180725a-228/222512.wav,Tank,val,117,1
Tank/20180725b-229/233127.wav,Tank,val,22,1
Tank/20180826-232/010604.wav,Tank,val,8,1
Tug/20171127a-24/105442.wav,Tug,test,583,1
Tug/20171129-30/011700.wav,Tug,test,192,1
Tug/20171213-51/065742.wav,Tug,test,287,1
Tug/20171230a-69/163503.wav,Tug,test,288,1
Tug/20171104-1/200959.wav,Tug,train,212,1
Tug/20171105-2/052000.wav,Tug,train,382,1
Tug/20171105b-3/231504.wav,Tug,train,218,1
Tug/20171106-4/144640.wav,Tug,train,344,1
Tug/20171106a-5/162112.wav,Tug,train,208,1
Tug/20171107a-6/095309.wav,Tug,train,129,1
Tug/20171111-7/025236.wav,Tug,train,129,1
Tug/20171114-8/072235.wav,Tug,train,200,1
Tug/20171115-9/9.wav,Tug,train,67,1
Tug/20171116-10/065145.wav,Tug,train,178,1
Tug/20171116a-11/221717.wav,Tug,train,248,1
Tug/20171118-12/082934.wav,Tug,train,310,1
Tug/20171118a-13/141340.wav,Tug,train,217,1
Tug/20171118b-14/161506.wav,Tug,train,271,1
Tug/20171118c-15/185844.wav,Tug,train,133,1
Tug/20171120-17/034014.wav,Tug,train,243,1
Tug/20171120a-18/054508.wav,Tug,train,130,1
Tug/20171122a-20/124609.wav,Tug,train,239,1
Tug/20171123-21/035104.wav,Tug,train,399,1
Tug/20171124-22/012051.wav,Tug,train,210,1
Tug/20171127-23/065148.wav,Tug,train,96,1
Tug/20171128-25/052238.wav,Tug,train,307,1
Tug/20171128d-29/193239.wav,Tug,train,77,1
Tug/20171130a-31/211648.wav,Tug,train,111,1
Tug/20171201-32/024235.wav,Tug,train,169,1
Tug/20171201b-33/082249.wav,Tug,train,204,1
Tug/20171201d-35/125826.wav,Tug,train,218,1
Tug/20171201e-36/190230.wav,Tug,train,220,1
Tug/20171202-37/071515.wav,Tug,train,119,1
Tug/20171202a-38/145149.wav,Tug,train,257,1
Tug/20171203-39/032822.wav,Tug,train,241,1
Tug/20171203a-40/40.wav,Tug,train,66,1
Tug/20171203c-41/194116.wav,Tug,train,204,1
Tug/20171204-42/034437.wav,Tug,train,103,1
Tug/20171204a-43/081356.wav,Tug,train,256,1
Tug/20171205-44/145246.wav,Tug,train,133,1
Tug/20171209-48/041322.wav,Tug,train,191,1
Tug/20171210-49/49.wav,Tug,train,63,1
Tug/20171212a-50/094549.wav,Tug,train,116,1
Tug/20171213a-52/071716.wav,Tug,train,286,1
Tug/20171215a-55/103412.wav,Tug,train,112,1
Tug/20171215e-56/170639.wav,Tug,train,87,1
Tug/20171217-58/020446.wav,Tug,train,188,1
Tug/20171221-61/114923.wav,Tug,train,80,1
Tug/20171221a-62/144544.wav,Tug,train,153,1
Tug/20171223b-63/233721.wav,Tug,train,89,1
Tug/20171225-64/015934.wav,Tug,train,189,1
Tug/20171226-65/043830.wav,Tug,train,139,1
Tug/20171227a-66/110853.wav,Tug,train,214,1
Tug/20171229a-67/195709.wav,Tug,train,123,1
Tug/20171229b-68/200347.wav,Tug,train,168,1
Tug/20171118d-16/234607.wav,Tug,val,296,1
Tug/20171121-19/101117.wav,Tug,val,350,1
Tug/20171128a-26/103033.wav,Tug,val,165,1
Tug/20171128b-27/120847.wav,Tug,val,172,1
Tug/20171128c-28/190038.wav,Tug,val,110,1
Tug/20171201c-34/123228.wav,Tug,val,177,1
Tug/20171207-45/004027.wav,Tug,val,108,1
Tug/20171207a-46/052942.wav,Tug,val,116,1
Tug/20171207b-47/114556.wav,Tug,val,246,1
Tug/20171214a-53/184639.wav,Tug,val,87,1
Tug/20171215-54/005343.wav,Tug,val,224,1
Tug/20171217a-59/050224.wav,Tug,val,204,1
Tug/20171219a-60/210546.wav,Tug,val,262,1
Tug/20171231a-70/215301.wav,Tug,val,182,1
