relative_path,class_name,match_status,match_method,match_confidence,metadata_record_id,ais_type_code,metadata_date,metadata_time,raw_vessel_name,canonical_vessel_name,mmsi,vessel_key,ambiguous_vessel_name
Passenger/20170331-62/044959.wav,Passenger,matched,exact_date_time,high,62,60,20170331,044959,NORTHERN ADVENTURE,NORTHERN ADVENTURE,,NAME:475fbc93197e,False
Passenger/20170401-63/000636.wav,Passenger,matched,exact_date_time,high,63,69,20170401,000636,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20170401-64/000636.wav,Passenger,matched,record_id_and_date,high,64,69,20170401,000800,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20170408-65/040520.wav,Passenger,matched,exact_date_time,high,65,60,20170408,040520,MALASPINA,MALASPINA,,NAME:2d63fb2a6a82,False
Passenger/20170408a-66/224944.wav,Passenger,matched,exact_date_time,high,66,60,20170408,224944,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170417-67/025741.wav,Passenger,matched,exact_date_time,high,67,65,20170417,025741,SAFARI QUEST,SAFARI QUEST,,NAME:d397b2cb1e5f,False
Passenger/20170429a-68/102113.wav,Passenger,matched,exact_date_time,high,68,60,20170429,102113,OOSTERDAM,OOSTERDAM,,NAME:b6b0a370257c,False
Passenger/20170430-69/011712.wav,Passenger,matched,exact_date_time,high,69,60,20170430,011712,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170503c-70/201813.wav,Passenger,matched,exact_date_time,high,70,69,20170503,201813,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20170506a-71/114552.wav,Passenger,matched,exact_date_time,high,71,60,20170506,114552,CORAL PRINCESS,CORAL PRINCESS,,NAME:c9307fd7705a,False
Passenger/20170508-72/035234.wav,Passenger,matched,exact_date_time,high,72,65,20170508,035234,SAFARI QUEST,SAFARI QUEST,,NAME:d397b2cb1e5f,False
Passenger/20170508a-73/152055.wav,Passenger,matched,exact_date_time,high,73,60,20170508,152055,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170509-74/174012.wav,Passenger,matched,exact_date_time,high,74,69,20170509,174012,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20170510-75/113409.wav,Passenger,matched,exact_date_time,high,75,69,20170510,113409,ISLAND PRINCESS,ISLAND PRINCESS,,NAME:273f57f1c3cb,False
Passenger/20170511a-76/195844.wav,Passenger,matched,exact_date_time,high,76,60,20170511,195844,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20170512a-77/113827.wav,Passenger,matched,exact_date_time,high,77,60,20170512,113827,EUROPA,EUROPA,,NAME:804d3f860f7f,False
Passenger/20170513a-79/201854.wav,Passenger,matched,exact_date_time,high,79,60,20170513,201854,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170514-80/060420.wav,Passenger,matched,exact_date_time,high,80,69,20170514,060420,KENNICOTT,KENNICOTT,,NAME:6d8198e89988,False
Passenger/20170517a-82/162940.wav,Passenger,matched,exact_date_time,high,82,69,20170517,162940,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20170517b-83/225337.wav,Passenger,matched,exact_date_time,high,83,60,20170517,225337,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170520a-84/174851.wav,Passenger,matched,exact_date_time,high,84,60,20170520,174851,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170522-85/110529.wav,Passenger,matched,exact_date_time,high,85,60,20170522,110529,DISNEY WONDER,DISNEY WONDER,,NAME:95b1ec354a54,False
Passenger/20170527-86/013032.wav,Passenger,matched,exact_date_time,high,86,60,20170527,013032,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170530a-87/165315.wav,Passenger,matched,exact_date_time,high,87,69,20170530,165315,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20170601-88/112643.wav,Passenger,matched,exact_date_time,high,88,60,20170601,112643,SEABOURN SOJOURN,SEABOURN SOJOURN,,NAME:475f52553eec,False
Passenger/20170603-89/012058.wav,Passenger,matched,exact_date_time,high,89,60,20170603,012058,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170605-90/174603.wav,Passenger,matched,record_id_and_date,high,90,60,20170605,175102,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170605a-91/191933.wav,Passenger,matched,exact_date_time,high,91,69,20170605,191933,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20170613-92/162550.wav,Passenger,matched,exact_date_time,high,92,69,20170613,162550,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20170615-93/124844.wav,Passenger,matched,exact_date_time,high,93,60,20170615,124844,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170616-94/174832.wav,Passenger,matched,exact_date_time,high,94,60,20170616,174832,NORTH ISLAND,NORTH ISLAND,,NAME:6a1be01de075,False
Passenger/20170616a-95/231343.wav,Passenger,matched,exact_date_time,high,95,60,20170616,231343,NORTH ISLAND,NORTH ISLAND,,NAME:6a1be01de075,False
Passenger/20170617a-96/073155.wav,Passenger,matched,exact_date_time,high,96,69,20170617,073155,NORTHERN EXPEDITION,NORTHERN EXPEDITION,,NAME:96698987faf3,False
Passenger/20170625-97/000157.wav,Passenger,matched,exact_date_time,high,97,60,20170625,000157,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20170627a-98/152638.wav,Passenger,matched,exact_date_time,high,98,60,20170627,152638,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170629-99/012112.wav,Passenger,matched,exact_date_time,high,99,60,20170629,012112,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20170701-100/013614.wav,Passenger,matched,exact_date_time,high,100,60,20170701,013614,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20170709-101/095127.wav,Passenger,matched,exact_date_time,high,101,60,20170709,095127,SEVEN SEAS,SEVEN SEAS,,NAME:a3d33f132069,False
Passenger/20170715-102/041047.wav,Passenger,matched,exact_date_time,high,102,60,20170715,041047,MALASPINA,MALASPINA,,NAME:2d63fb2a6a82,False
Passenger/20170716-103/111744.wav,Passenger,matched,exact_date_time,high,103,60,20170716,111744,THE WORLD,THE WORLD,,NAME:ef36a42adac1,False
Passenger/20170720a-104/110917.wav,Passenger,matched,exact_date_time,high,104,60,20170720,110917,CRYSTAL SERENITY,CRYSTAL SERENITY,,NAME:57a753175514,False
Passenger/20170723-105/095606.wav,Passenger,matched,record_id_and_date,high,105,69,20170723,100302,KENNICOTT,KENNICOTT,,NAME:6d8198e89988,False
Passenger/20170725-106/143547.wav,Passenger,matched,exact_date_time,high,106,60,20170725,143547,SALISH RAVEN,SALISH RAVEN,,NAME:44a1c264f838,False
Passenger/20170729a-107/151035.wav,Passenger,matched,exact_date_time,high,107,60,20170729,151035,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170802-108/230730.wav,Passenger,matched,exact_date_time,high,108,60,20170802,230730,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20170803-109/231129.wav,Passenger,matched,exact_date_time,high,109,60,20170803,231129,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20170808-110/113313.wav,Passenger,matched,exact_date_time,high,110,60,20170808,113313,CRYSTAL SERENITY,CRYSTAL SERENITY,,NAME:57a753175514,False
Passenger/20170826a-111/043132.wav,Passenger,matched,exact_date_time,high,111,60,20170826,043132,MALASPINA,MALASPINA,,NAME:2d63fb2a6a82,False
Passenger/20170827-112/033909.wav,Passenger,matched,exact_date_time,high,112,69,20170827,033909,COLUMBIA,COLUMBIA,,NAME:4cf58332b857,False
Passenger/20170905-113/224957.wav,Passenger,matched,exact_date_time,high,113,60,20170905,224957,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20170906-114/104632.wav,Passenger,matched,exact_date_time,high,114,60,20170906,104632,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20170906-115/104632.wav,Passenger,matched,record_id_and_date,high,115,60,20170906,104822,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20170912a-116/184302.wav,Passenger,matched,exact_date_time,high,116,60,20170912,184302,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20170912a-117/184302.wav,Passenger,matched,record_id_and_date,high,117,60,20170912,184852,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20170912b-118/201835.wav,Passenger,matched,exact_date_time,high,118,60,20170912,201835,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20170915-119/210154.wav,Passenger,matched,exact_date_time,high,119,60,20170915,210154,NORTHERN ADVENTURE,NORTHERN ADVENTURE,,NAME:475fbc93197e,False
Passenger/20170925-120/101039.wav,Passenger,matched,exact_date_time,high,120,60,20170925,101039,OOSTERDAM,OOSTERDAM,,NAME:b6b0a370257c,False
Passenger/20171001-121/105017.wav,Passenger,matched,exact_date_time,high,121,69,20171001,105017,EURODAM 245206000,EURODAM,245206000,MMSI:245206000,False
Passenger/20171007-122/015806.wav,Passenger,matched,record_id_and_date,high,122,69,20171007,015956,KENNICOTT,KENNICOTT,,NAME:6d8198e89988,False
Passenger/20171012-123/165340.wav,Passenger,matched,exact_date_time,high,123,69,20171012,165340,SALISH EAGLE,SALISH EAGLE,,NAME:d52a8f40e6e5,False
Passenger/20171017-124/095628.wav,Passenger,matched,exact_date_time,high,124,69,20171017,095628,EURODAM 245206000,EURODAM,245206000,MMSI:245206000,False
Passenger/20171020a-125/201024.wav,Passenger,matched,exact_date_time,high,125,60,20171020,201024,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20171105-126/235036.wav,Passenger,matched,exact_date_time,high,126,60,20171105,235036,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20171106-127/044551.wav,Passenger,matched,exact_date_time,high,127,65,20171106,044551,SAFARI QUEST,SAFARI QUEST,,NAME:d397b2cb1e5f,False
Passenger/20171106a-128/184906.wav,Passenger,matched,exact_date_time,high,128,60,20171106,184906,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20171110-129/224141.wav,Passenger,matched,exact_date_time,high,129,60,20171110,224141,LOMAIVITI PRINCESS,LOMAIVITI PRINCESS,,NAME:ac5271faa543,False
Passenger/20171116-130/161921.wav,Passenger,matched,exact_date_time,high,130,60,20171116,161921,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20171120-131/163321.wav,Passenger,matched,exact_date_time,high,131,60,20171120,163321,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20171122-132/071915.wav,Passenger,matched,exact_date_time,high,132,60,20171122,071915,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20171207-133/162949.wav,Passenger,matched,exact_date_time,high,133,60,20171207,162949,SALISH RAVEN,SALISH RAVEN,,NAME:44a1c264f838,False
Passenger/20171208d-134/023937.wav,Passenger,matched,exact_date_time,high,134,60,20171208,023937,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20171210-135/021603.wav,Passenger,matched,exact_date_time,high,135,60,20171210,021603,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20171229-136/201102.wav,Passenger,matched,record_id_and_date,high,136,60,20171229,201301,BOWEN QUEEN,BOWEN QUEEN,,NAME:5cdf69eccb08,False
Passenger/20180120-139/191134.wav,Passenger,matched,exact_date_time,high,139,60,20180120,191134,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180125-140/071504.wav,Passenger,matched,exact_date_time,high,140,60,20180125,071504,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20180202-141/134746.wav,Passenger,matched,exact_date_time,high,141,60,20180202,134746,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180205-142/230715.wav,Passenger,matched,exact_date_time,high,142,60,20180205,230715,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180213-143/234934.wav,Passenger,matched,exact_date_time,high,143,60,20180213,234934,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180215-144/185044.wav,Passenger,matched,exact_date_time,high,144,60,20180215,185044,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180219-145/034422.wav,Passenger,matched,exact_date_time,high,145,60,20180219,034422,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180307-146/075607.wav,Passenger,matched,exact_date_time,high,146,60,20180307,075607,SALISH RAVEN,SALISH RAVEN,,NAME:44a1c264f838,False
Passenger/20180313a-147/181647.wav,Passenger,matched,exact_date_time,high,147,60,20180313,181647,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180320-148/103759.wav,Passenger,matched,exact_date_time,high,148,60,20180320,103759,MAYNE QUEEN,MAYNE QUEEN,,NAME:6dd310d689ab,False
Passenger/20180326-149/180641.wav,Passenger,matched,exact_date_time,high,149,60,20180326,180641,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180329-150/181312.wav,Passenger,matched,exact_date_time,high,150,60,20180329,181312,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180330-151/032743.wav,Passenger,matched,exact_date_time,high,151,60,20180330,032743,NORTHERN ADVENTURE,NORTHERN ADVENTURE,,NAME:475fbc93197e,False
Passenger/20180406-152/135944.wav,Passenger,matched,exact_date_time,high,152,69,20180406,135944,COASTAL CELEBRATION,COASTAL CELEBRATION,,NAME:1cc8bfdb25e2,False
Passenger/20180406a-153/151655.wav,Passenger,matched,exact_date_time,high,153,60,20180406,151655,SALISH RAVEN,SALISH RAVEN,,NAME:44a1c264f838,False
Passenger/20180412-154/110230.wav,Passenger,matched,exact_date_time,high,154,60,20180412,110230,WESTERDAM,WESTERDAM,,NAME:13d1f5d04ad2,False
Passenger/20180420-155/033310.wav,Passenger,matched,exact_date_time,high,155,60,20180420,033310,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180426-156/114757.wav,Passenger,matched,exact_date_time,high,156,60,20180426,114757,SALISH RAVEN,SALISH RAVEN,,NAME:44a1c264f838,False
Passenger/20180501-157/112008.wav,Passenger,matched,exact_date_time,high,157,60,20180501,112008,CARNIVAL LEGEND,CARNIVAL LEGEND,,NAME:090036cade0f,False
Passenger/20180502-158/030648.wav,Passenger,matched,exact_date_time,high,158,60,20180502,030648,MAYNE QUEEN,MAYNE QUEEN,,NAME:6dd310d689ab,False
Passenger/20180503-159/153434.wav,Passenger,matched,exact_date_time,high,159,60,20180503,153434,SALISH RAVEN,SALISH RAVEN,,NAME:44a1c264f838,False
Passenger/20180505-160/063136.wav,Passenger,matched,exact_date_time,high,160,60,20180505,063136,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180505a-161/101511.wav,Passenger,matched,exact_date_time,high,161,60,20180505,101511,NIEUW AMSTERDAM,NIEUW AMSTERDAM,,NAME:cfe6aed11cb5,False
Passenger/20180506-162/054035.wav,Passenger,matched,exact_date_time,high,162,60,20180506,054035,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20180506a-163/105313.wav,Passenger,matched,exact_date_time,high,163,60,20180506,105313,ZAANDAM 246442000,ZAANDAM,246442000,MMSI:246442000,False
Passenger/20180506b-164/113050.wav,Passenger,matched,exact_date_time,high,164,60,20180506,113050,NOORDAM,NOORDAM,,NAME:2ee705e3bc5c,False
Passenger/20180511-165/101015.wav,Passenger,matched,exact_date_time,high,165,69,20180511,101015,CELEBRITY SOLSTICE,CELEBRITY SOLSTICE,,NAME:3c44b7853956,False
Passenger/20180513-166/084039.wav,Passenger,matched,exact_date_time,high,166,60,20180513,084039,RADIANCE OF,RADIANCE OF,,NAME:8b251ee42ba7,False
Passenger/20180514-167/181453.wav,Passenger,matched,exact_date_time,high,167,60,20180514,181453,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180518-168/031804.wav,Passenger,matched,exact_date_time,high,168,60,20180518,031804,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180519-169/012744.wav,Passenger,matched,exact_date_time,high,169,60,20180519,012744,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180520-170/120550.wav,Passenger,matched,exact_date_time,high,170,65,20180520,120550,SAFARI QUEST,SAFARI QUEST,,NAME:d397b2cb1e5f,False
Passenger/20180522-171/064727.wav,Passenger,matched,exact_date_time,high,171,60,20180522,064727,SAFARI EXPLORER,SAFARI EXPLORER,,NAME:2bc9fdd5da2b,False
Passenger/20180524-172/225612.wav,Passenger,matched,exact_date_time,high,172,60,20180524,225612,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180617-173/201949.wav,Passenger,matched,exact_date_time,high,173,60,20180617,201949,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20180619-174/062048.wav,Passenger,matched,exact_date_time,high,174,60,20180619,062048,COASTAL RENAISSANCE,COASTAL RENAISSANCE,,NAME:6e93fdff983b,False
Passenger/20180630-175/094326.wav,Passenger,matched,exact_date_time,high,175,60,20180630,094326,SEVEN SEAS,SEVEN SEAS,,NAME:a3d33f132069,False
Passenger/20180630a-176/200100.wav,Passenger,matched,exact_date_time,high,176,69,20180630,200100,QUADRA QUEEN,QUADRA QUEEN,,NAME:afc7aff2731c,False
Passenger/20180703-177/221012.wav,Passenger,matched,exact_date_time,high,177,60,20180703,221012,ICEBERG,ICEBERG,,NAME:ec2b627fd541,False
Passenger/20180711-178/094820.wav,Passenger,matched,exact_date_time,high,178,60,20180711,094820,SEVEN SEAS,SEVEN SEAS,,NAME:a3d33f132069,False
Passenger/20180722-179/181231.wav,Passenger,matched,exact_date_time,high,179,60,20180722,181231,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180821-18/153439.wav,Passenger,matched,exact_date_time,high,18,60,20180821,153439,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180827-180/182309.wav,Passenger,matched,exact_date_time,high,180,60,20180827,182309,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180828a-181/125034.wav,Passenger,matched,exact_date_time,high,181,60,20180828,125034,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180905a-19/211808.wav,Passenger,matched,exact_date_time,high,19,69,20180905,211808,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20180905b-182/061547.wav,Passenger,matched,exact_date_time,high,182,60,20180905,061547,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180905c-183/212331.wav,Passenger,matched,exact_date_time,high,183,69,20180905,212331,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20180912-25/034620.wav,Passenger,matched,exact_date_time,high,25,60,20180912,034620,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180913-184/181821.wav,Passenger,matched,exact_date_time,high,184,60,20180913,181821,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180914-185/182348.wav,Passenger,matched,exact_date_time,high,185,69,20180914,182348,SPIRIT OF,SPIRIT OF,,NAME:6577956387bd,True
Passenger/20180915-78/062231.wav,Passenger,matched,exact_date_time,high,78,60,20180915,062231,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180917-81/035007.wav,Passenger,matched,exact_date_time,high,81,60,20180917,035007,QUEEN OF,QUEEN OF,,NAME:e9468dec673d,True
Passenger/20180921-186/111213.wav,Passenger,matched,exact_date_time,high,186,69,20180921,111213,CELEBRITY SOLSTICE,CELEBRITY SOLSTICE,,NAME:3c44b7853956,False
Passenger/20180922-187/124737.wav,Passenger,matched,exact_date_time,high,187,60,20180922,124737,NATGEO SEABIRD,NATGEO SEABIRD,,NAME:fb4f6ae05173,False
Passenger/20180923-188/012316.wav,Passenger,matched,exact_date_time,high,188,60,20180923,012316,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180925-189/012450.wav,Passenger,matched,exact_date_time,high,189,60,20180925,012450,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180926-190/011928.wav,Passenger,matched,exact_date_time,high,190,60,20180926,011928,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Passenger/20180926a-191/012514.wav,Passenger,matched,exact_date_time,high,191,60,20180926,012514,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20180929-192/012612.wav,Passenger,matched,exact_date_time,high,192,60,20180929,012612,COASTAL INSPIRATION,COASTAL INSPIRATION,,NAME:f772cd8e276b,False
Passenger/20181003-193/012519.wav,Passenger,matched,exact_date_time,high,193,60,20181003,012519,V2V EMPRESS,V2V EMPRESS,,NAME:743d3e63e1be,False
Tank/20160509-1/123109.wav,Tank,matched,exact_date_time,high,1,89,20160509,123109,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20160511-2/2.wav,Tank,matched,record_id_and_date,high,2,80,20160511,030034,CHERRY GALAXY,CHERRY GALAXY,,NAME:c70b18da6c17,False
Tank/20160515-3/020119.wav,Tank,matched,exact_date_time,high,3,89,20160515,020119,CHAMPION EBONY,CHAMPION EBONY,,NAME:185f42088a3b,False
Tank/20160516-4/134837.wav,Tank,matched,exact_date_time,high,4,80,20160516,134837,ESER K,ESER K,,NAME:81db2a73ba92,False
Tank/20160519-5/5.wav,Tank,matched,record_id_and_date,high,5,80,20160519,123958,LYNDA VICTORY,LYNDA VICTORY,,NAME:43e4c255b356,False
Tank/20160526-6/6.wav,Tank,matched,record_id_and_date,high,6,89,20160526,193813,CHAMPION EBONY,CHAMPION EBONY,,NAME:185f42088a3b,False
Tank/20160531-7/142749.wav,Tank,matched,exact_date_time,high,7,80,20160531,142749,CHEMBULK NEW,CHEMBULK NEW,,NAME:e3335e3db1c5,False
Tank/20160601-8/8.wav,Tank,matched,record_id_and_date,high,8,89,20160601,142520,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20160602-9/9.wav,Tank,matched,record_id_and_date,high,9,80,20160602,203639,SONGA RUBY,SONGA RUBY,,NAME:8f684d432bca,False
Tank/20160602a-10/10.wav,Tank,matched,record_id_and_date,high,10,80,20160602,225434,NAVE ORBIT,NAVE ORBIT,,NAME:2b9e227fbb9d,False
Tank/20160604-11/171238.wav,Tank,matched,exact_date_time,high,11,80,20160604,171238,CHAMPION CORNELIA,CHAMPION CORNELIA,,NAME:26e5f8adfaaa,False
Tank/20160612-12/12.wav,Tank,matched,record_id_and_date,high,12,89,20160612,211030,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20160613-13/13.wav,Tank,matched,record_id_and_date,high,13,80,20160613,061037,HIGH ENDURANCE,HIGH ENDURANCE,,NAME:61c49e48beb3,False
Tank/20160615-14/14.wav,Tank,matched,record_id_and_date,high,14,82,20160615,063659,ARGENT SUNRISE,ARGENT SUNRISE,,NAME:c73665fcee95,False
Tank/20160616-15/214515.wav,Tank,matched,exact_date_time,high,15,82,20160616,214515,ARGENT DAISY,ARGENT DAISY,,NAME:41a0ab2cec86,False
Tank/20160617-16/225229.wav,Tank,matched,exact_date_time,high,16,82,20160617,225229,LOUIS P,LOUIS P,,NAME:4da84da50f77,False
Tank/20160619-17/173821.wav,Tank,matched,exact_date_time,high,17,80,20160619,173821,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20160619a-18/18.wav,Tank,matched,record_id_and_date,high,18,80,20160619,215854,OVERSEAS ATHENS,OVERSEAS ATHENS,,NAME:d84ec0bd649c,False
Tank/20160625-19/19.wav,Tank,matched,record_id_and_date,high,19,81,20160625,141954,CARIBBEAN SPIRIT,CARIBBEAN SPIRIT,,NAME:a19655c7e341,False
Tank/20160702-20/20.wav,Tank,matched,record_id_and_date,high,20,82,20160702,225342,CHEMICAL AQUARIUS,CHEMICAL AQUARIUS,,NAME:53145a3a8bee,False
Tank/20160703-21/21.wav,Tank,matched,date_and_duration,medium,22,84,20160703,163943,ARGENT DAISY,ARGENT DAISY,,NAME:41a0ab2cec86,False
Tank/20160704-22/111311.wav,Tank,matched,exact_date_time,high,23,80,20160704,111311,OVERSEAS ATHENS,OVERSEAS ATHENS,,NAME:d84ec0bd649c,False
Tank/20160710-23/104049.wav,Tank,matched,exact_date_time,high,24,80,20160710,104049,HIGH ENDURANCE,HIGH ENDURANCE,,NAME:61c49e48beb3,False
Tank/20160710a-24/24.wav,Tank,matched,date_and_duration,medium,25,80,20160710,214304,NINA VICTORY,NINA VICTORY,,NAME:c704202fce17,False
Tank/20160714-25/111759.wav,Tank,matched,exact_date_time,high,27,89,20160714,111759,GINGA COUGAR,GINGA COUGAR,,NAME:d300a40d9e9f,False
Tank/20160714a-26/141202.wav,Tank,matched,exact_date_time,high,28,80,20160714,141202,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20160724-27/025459.wav,Tank,matched,exact_date_time,high,29,80,20160724,025459,HIGH ENDURANCE,HIGH ENDURANCE,,NAME:61c49e48beb3,False
Tank/20160808-28/203415.wav,Tank,matched,exact_date_time,high,30,80,20160808,203415,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20160810-29/29.wav,Tank,matched,date_and_duration,medium,31,82,20160810,173536,ARGENT SUNRISE,ARGENT SUNRISE,,NAME:c73665fcee95,False
Tank/20160810a-30/30.wav,Tank,matched,date_and_duration,medium,32,89,20160810,215541,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20160823-31/041452.wav,Tank,matched,exact_date_time,high,33,80,20160823,041452,EMMA VICTORY,EMMA VICTORY,,NAME:8beedeaaf506,False
Tank/20160829-32/32.wav,Tank,matched,date_and_duration,medium,34,80,20160829,015402,CHAMPION CORNELIA,CHAMPION CORNELIA,,NAME:26e5f8adfaaa,False
Tank/20160831-33/33.wav,Tank,matched,date_and_duration,medium,35,89,20160831,210639,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20160904-34/005747.wav,Tank,matched,exact_date_time,high,36,80,20160904,005747,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20160906-35/35.wav,Tank,matched,date_and_duration,medium,37,89,20160906,083920,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20160907-36/094356.wav,Tank,matched,exact_date_time,high,38,80,20160907,094356,YANKUL SILVER,YANKUL SILVER,,NAME:242d5ab8c950,False
Tank/20160910-37/190037.wav,Tank,matched,exact_date_time,high,39,82,20160910,190037,FUJI GALAXY,FUJI GALAXY,,NAME:55db029d8de0,False
