relative_path,class_name,sample_rate,num_frames,channels,duration_seconds,file_size_bytes,content_sha256,full_segments
Passenger/20170322-60/061551.wav,Passenger,32000,768000,1,24.0,3072058,f547f2c0aa0d734fb8312342d671340f375a7669f6ab8aa0d5b1ab88a7ed5566,8
Passenger/20170330-61/175151.wav,Passenger,32000,4576000,1,143.0,18304058,41148da358b24edf4bdeae4086a3af115f03e69419311cafde7c9349c60a6f51,47
Passenger/20170331-62/044959.wav,Passenger,32000,5632000,1,176.0,22528058,2dcb3bd0a7d833628a56fd2504d5ca8d168a56809d4e6a8ca61ffdcdf201cddb,58
Passenger/20170401-63/000636.wav,Passenger,32000,608000,1,19.0,2432058,61f8b90b64b2b1f2912473dbc0757e989b1ee80b2c86a66e29daf7c23c0e3d23,6
Passenger/20170401-64/000636.wav,Passenger,32000,608000,1,19.0,2432058,61f8b90b64b2b1f2912473dbc0757e989b1ee80b2c86a66e29daf7c23c0e3d23,6
Passenger/20170408-65/040520.wav,Passenger,32000,9536000,1,298.0,38144058,27feb4f7d9580713d4474c8989c72c5293ed8ff60b99a46a4fddc4ccfabb70a4,99
Passenger/20170408a-66/224944.wav,Passenger,32000,1600000,1,50.0,6400058,a2881b6786d6b9aaaa628c46c6240447e146c874e3f16cbb2a0bbcb682969fbd,16
Passenger/20170417-67/025741.wav,Passenger,32000,8480000,1,265.0,33920058,e5990fdc629f1eedac788bbe739abc0e42662c5bc5343c3d557428b18cc24fbd,88
Passenger/20170429a-68/102113.wav,Passenger,32000,3488000,1,109.0,13952058,46dd863014cbf053cc9c4557f0734c6cc652335b795a1d202f60bbf9f9125405,36
Passenger/20170430-69/011712.wav,Passenger,32000,2144000,1,67.0,8576058,037f264f14c8a669b270196770f910cac5093447a1a67f510d3bd2a687c24b66,22
Passenger/20170503c-70/201813.wav,Passenger,32000,384000,1,12.0,1536058,362963307ad2c4aaf4407d7488f867478f365f331fa8bdead4bc0fde15965aaf,4
Passenger/20170506a-71/114552.wav,Passenger,32000,11200000,1,350.0,44800058,d10189d583d0ccbcde7a804e0062cbe860259beba05ca5c0be763a20694dc5fd,116
Passenger/20170508-72/035234.wav,Passenger,32000,7552000,1,236.0,30208058,7ebccb1ea4826e0740179700fcfc11378420f656aaefe0488232c7bbd3c09431,78
Passenger/20170508a-73/152055.wav,Passenger,32000,224000,1,7.0,896058,56da3283864fa81eefab1c14832ad9fcae8dba8e4845578fc43e2f5c52cb50aa,2
Passenger/20170509-74/174012.wav,Passenger,32000,11648000,1,364.0,46592058,2b9d73019ae1668606dd4b2af97ffcf4a9af8a3d9ccae9ea9064686e1baf9bb8,121
Passenger/20170510-75/113409.wav,Passenger,32000,11200000,1,350.0,44800058,e636b6a67a163523bc2bbf36d7312184f778d48e5d0c4607d30c6adb474689c3,116
Passenger/20170511a-76/195844.wav,Passenger,32000,18208000,1,569.0,72832058,eae4d12041aa300e5f6744bd6cf9e1025fb3ac23ffbf44296a40e67d3d84cfb1,189
Passenger/20170512a-77/113827.wav,Passenger,32000,6240000,1,195.0,24960058,25f31e3396a18f664c8eff9eeabf08775418264ab32f37d699fba4d2685f9fae,65
Passenger/20170513a-79/201854.wav,Passenger,32000,768000,1,24.0,3072058,cfbde5a9f48389a8f2b710584d37c161ae64c0a422832c351ed186e627ce8ff9,8
Passenger/20170514-80/060420.wav,Passenger,32000,1280000,1,40.0,5120058,08f5bcf2ed1adc0b46b45d2d318cc73b39a819c4a9d0f309fa62dc6dedc79055,13
Passenger/20170517a-82/162940.wav,Passenger,32000,928000,1,29.0,3712058,b01a32dd9207a11522924d56c68f3dbc10f242d98fb686b58df2ede3915e80b5,9
Passenger/20170517b-83/225337.wav,Passenger,32000,3936000,1,123.0,15744058,177d189c4247c6cda335e0a554a790bb39da2683c8c30e221a04f00786040558,41
Passenger/20170520a-84/174851.wav,Passenger,32000,3776000,1,118.0,15104058,42b0a0ab879224f0f916bf4206af9584723da849d7151e7678e00b7caf04a4e9,39
Passenger/20170522-85/110529.wav,Passenger,32000,11904000,1,372.0,47616058,786f563a95b361547dc8daa9bdccdb4a97ef92565e78ce2b60234a6b6999e390,124
Passenger/20170527-86/013032.wav,Passenger,32000,1696000,1,53.0,6784058,348e45633300732b4c9b30d47e1b8fc209eb70308bacdc3b8f5624e31f20ddfe,17
Passenger/20170530a-87/165315.wav,Passenger,32000,11808000,1,369.0,47232058,6717586350f396f42781753b69f473aa4a46586dde47d2d998a9ab11b8b8a41b,123
Passenger/20170601-88/112643.wav,Passenger,32000,9088000,1,284.0,36352058,5f974bbf375159e93f39ed7fe5b1f6c6f2b6c39dfe731e577ab64815c5238546,94
Passenger/20170603-89/012058.wav,Passenger,32000,1600000,1,50.0,6400058,3290f259ae5623d08b51fbd099812bd73a3e5f9b7aa5e5131dacf1cf036eb6e3,16
Passenger/20170605-90/174603.wav,Passenger,32000,9600000,1,300.0,28800044,3558729ac7ee762fbf0c9c03873fa1e7a2011034f249ee907b6e77748a347b70,100
Passenger/20170605a-91/191933.wav,Passenger,32000,832000,1,26.0,3328058,09e9910ba70c54d8d8f01db9c5ac7d75246970b899bb6171774c2f55624a7efc,8
Passenger/20170613-92/162550.wav,Passenger,32000,8544000,1,267.0,34176058,ae7a39839d5ec88f23c9669de12b875c166dfc505caaf117a717cc212cd61ece,89
Passenger/20170615-93/124844.wav,Passenger,32000,3904000,1,122.0,15616058,4a372c06cdb493dd2667e78ace1107ad353e56fc24fd6afb4ce99cf0cc6d09bd,40
Passenger/20170616-94/174832.wav,Passenger,32000,14816000,1,463.0,59264058,95927baa175c8f42a8b0ff807ce0e73ea174d0936c475a858f2581c80b9106c6,154
Passenger/20170616a-95/231343.wav,Passenger,32000,4800000,1,150.0,19200058,63c6b08dabbccd9a0139982353541cd145ac84ff3d6607d2da5cf5732013c832,50
Passenger/20170617a-96/073155.wav,Passenger,32000,60384000,1,1887.0,241536058,2c142452dda62fa738bc9e46aad10eaaa9200b9f22ddb474a5cbb6739a4ec0f4,629
Passenger/20170625-97/000157.wav,Passenger,32000,1184000,1,37.0,4736058,a4fbf2a83f2f6c87d6badc85e0af8b57a5182ea737413f9328e7f6a45b97290e,12
Passenger/20170627a-98/152638.wav,Passenger,32000,5696000,1,178.0,22784058,74b960489289d1a935afcd896cc9096e0843a24a95b9e38146d998043487ec6e,59
Passenger/20170629-99/012112.wav,Passenger,32000,8768000,1,274.0,35072058,c0142affd1e3511206dacffc6b0d41eaa415328d0492af6d6bd520d95126a7e0,91
Passenger/20170701-100/013614.wav,Passenger,32000,1792000,1,56.0,7168058,5e94392dd8d2efcfea1af6056ea2e898d005adc6a820287d4b74b742b53c1393,18
Passenger/20170709-101/095127.wav,Passenger,32000,23040000,1,720.0,92160058,8c03cf8357eb1ff0386e764f2658d4352ac052ca34f39b2f9b7106709a275980,240
Passenger/20170715-102/041047.wav,Passenger,32000,8960000,1,280.0,35840058,30cee14d9a402a5f8b7efc3005e4729efad4c937e4cf47061863bab731b55d46,93
Passenger/20170716-103/111744.wav,Passenger,32000,23008000,1,719.0,92032058,c23f1d623c9d706c6d96ee7272accae3882695149aec3566043b8ef14b8e8866,239
Passenger/20170720a-104/110917.wav,Passenger,32000,544000,1,17.0,2176058,96848aa5ef71d1086399f8ea545e1aed80ffee4ea050f750c63d12f9ef8546c3,5
Passenger/20170723-105/095606.wav,Passenger,32000,9600000,1,300.0,28800044,f562bad6538011605fca267e892a23976ff7891398575921c646d4b1e9779133,100
Passenger/20170725-106/143547.wav,Passenger,32000,1248000,1,39.0,4992058,e56c017b16dec19cf44f4ba95964800bb561a8e55036f3fb2d942f254b2e47c4,13
Passenger/20170729a-107/151035.wav,Passenger,32000,20864000,1,652.0,83456058,6050b9b97b930fd4a45574dc644ad1246790c8e0791290f75fb7b67904541edb,217
Passenger/20170802-108/230730.wav,Passenger,32000,7968000,1,249.0,31872058,c4908939b595794eddcf7efac8c069b9d10465cc8bc6eeb2c93f3d4b204c66fa,83
Passenger/20170803-109/231129.wav,Passenger,32000,3776000,1,118.0,15104058,702bc0134471f71a02ee94829491058487780b080e0c169b8cb7b038dd45097e,39
Passenger/20170808-110/113313.wav,Passenger,32000,2240000,1,70.0,8960058,ca08285960dcb2765a967c4bedbce1357c91d982883e82b9af70d43b3513c5be,23
Passenger/20170826a-111/043132.wav,Passenger,32000,2368000,1,74.0,9472058,2996963ef9f93e1a1ea6f381b9e8d897b6a64f54cfaf070cdbdebe8caed2c6d1,24
Passenger/20170827-112/033909.wav,Passenger,32000,11840000,1,370.0,47360058,897b01b68dfe5e369400ad36557991c808c85fcfe725029db31d8a7b6cb84fba,123
Passenger/20170905-113/224957.wav,Passenger,32000,4480000,1,140.0,17920058,e9780c15ee40c68689cab564ebbe73b1be3b01ed5d0d3cd703c921f3e00d98bf,46
Passenger/20170906-114/104632.wav,Passenger,32000,16800000,1,525.0,67200058,94bde64a5665730daaa14102751433f7ff631de0cf48eee6917b4f1e2cc57419,175
Passenger/20170906-115/104632.wav,Passenger,32000,16800000,1,525.0,67200058,94bde64a5665730daaa14102751433f7ff631de0cf48eee6917b4f1e2cc57419,175
Passenger/20170912a-116/184302.wav,Passenger,32000,12832000,1,401.0,51328058,de1f880a56a585cc9ed41d6b1ecbbdf57350a6babad75c984a9d52b0e5704959,133
Passenger/20170912a-117/184302.wav,Passenger,32000,12832000,1,401.0,51328058,de1f880a56a585cc9ed41d6b1ecbbdf57350a6babad75c984a9d52b0e5704959,133
Passenger/20170912b-118/201835.wav,Passenger,32000,5504000,1,172.0,22016058,25142ed45f9f45a67413e0bd3e6033e470fd70ac70df8020c69770a4a01e5fba,57
Passenger/20170915-119/210154.wav,Passenger,32000,768000,1,24.0,3072058,7399508f6fa07ffe7b3a648db54fdb4b17b74a180b2416a44e5ace7f4416d671,8
Passenger/20170925-120/101039.wav,Passenger,32000,4992000,1,156.0,19968058,cafb1bd008b00ab95e98f6b1726ac02f8ea3547fc1cbcd45cfe78d2718656b39,52
Passenger/20171001-121/105017.wav,Passenger,32000,992000,1,31.0,3968058,bc6a527cb34d381bebfc246f6393dc5ebaa37ea6c96a9d5b750eed98bded06c1,10
Passenger/20171007-122/015806.wav,Passenger,32000,9600000,1,300.0,28800044,df77fd00bfadba2fba5c3002d18c17ef7f2e6bd8e23e58a93484393d75ff7a3d,100
Passenger/20171012-123/165340.wav,Passenger,32000,13280000,1,415.0,53120058,c8501d0a1f74106bde0f6e3d0cd286ecaefd06f2e731f2fc49635498e06ee4c3,138
Passenger/20171017-124/095628.wav,Passenger,32000,11520000,1,360.0,46080058,f25870e3539e1a73b46ad648a5e1185828dce586676bded8230cab53a280ce98,120
Passenger/20171020a-125/201024.wav,Passenger,32000,17408000,1,544.0,69632058,59f6175b677f185466420b656fa57c92b37fb6f53355ca8689b92ee4b3793461,181
Passenger/20171105-126/235036.wav,Passenger,32000,256000,1,8.0,1024058,157207b30f2c18d8232e0919db6b81b627f47b0e958b1cc46a453e2eca90c526,2
Passenger/20171106-127/044551.wav,Passenger,32000,5536000,1,173.0,22144058,be9eadc03a2b07e36ef70f3765d2a2c76eb8acd6cae47347d8ef93776d5816a4,57
Passenger/20171106a-128/184906.wav,Passenger,32000,608000,1,19.0,2432058,3c2b8380e78472080ef1d740ed23d661cfe6c48cba2e575960738c466b5274d1,6
Passenger/20171110-129/224141.wav,Passenger,32000,9600000,1,300.0,38400058,46cf2fadb30128846eba415104b79d054cd95ed7429b117569bcb47ff7b27830,100
Passenger/20171116-130/161921.wav,Passenger,32000,7360000,1,230.0,29440058,a39a41b3e804d18fe521e7540be9ea9c7a3aa1e8724da616a5620b88c60493d4,76
Passenger/20171120-131/163321.wav,Passenger,32000,5056000,1,158.0,20224058,a3d4c836727e39e2dab22f77635d609de3280ea0b9f7f3f64b7a3c0cf36ca29c,52
Passenger/20171122-132/071915.wav,Passenger,32000,448000,1,14.0,1792058,6d95879514745466ae49747407059fb298f58f06f1e11423ab5b2d94750c7502,4
Passenger/20171207-133/162949.wav,Passenger,32000,6464000,1,202.0,25856058,e77e4f5b0feb7d1f621e97f4bf1a3c2549c301a06d5470e08608aa7cf4fefb2b,67
Passenger/20171208d-134/023937.wav,Passenger,32000,704000,1,22.0,2816058,0a3f2332360ffd8f075175a0e590ad5af2bff3e695a0ee5a0f1566a7a1c2b550,7
Passenger/20171210-135/021603.wav,Passenger,32000,10848000,1,339.0,43392058,7f0d2bb5fbed44aafdb7149359e65324eb1159b32d8a11653d5befbeb19de948,113
Passenger/20171229-136/201102.wav,Passenger,32000,9600000,1,300.0,28800044,9c2e9f44027465cc960a650fdca2b5ac83ce068b61bc174a3dbfeeab3afe3690,100
Passenger/20180120-139/191134.wav,Passenger,32000,6944000,1,217.0,27776058,0c1aa550a29d0fa1609ba1e2e804c7fce23961ae7419aa8f68ced3e4cf117e50,72
Passenger/20180125-140/071504.wav,Passenger,32000,9088000,1,284.0,36352058,61c2d886f7237121f0576dc83f839bd51f25765b09b03273aaef3b05789c9a51,94
Passenger/20180202-141/134746.wav,Passenger,32000,8768000,1,274.0,35072058,3bd0e8387de451f52e92f99ab455a24f89d22bc5c320e551467aa67132826043,91
Passenger/20180205-142/230715.wav,Passenger,32000,10560000,1,330.0,42240058,4d3d9440b58049360197f3d03a1865fa067439e60f0c4dd93c6e320774736592,110
Passenger/20180213-143/234934.wav,Passenger,32000,3840000,1,120.0,15360058,71e38903223b95be77757adbf0f08ce13a6b0c99f9a398088adaf25d42ac17ca,40
Passenger/20180215-144/185044.wav,Passenger,32000,992000,1,31.0,3968058,7235a8dfa0a06f846636a0ad15e07f1c98b09e3ea74936b7451f3defb94bd228,10
Passenger/20180219-145/034422.wav,Passenger,32000,6272000,1,196.0,25088058,1d5ad82ed5cdc84c85b3635b838f4b46d62061ab07cb4af41b497f0e09167fd1,65
Passenger/20180307-146/075607.wav,Passenger,32000,7520000,1,235.0,30080058,b7f5deb6a756beeed05826dd428637bba8e7bdafb1a564071c5696e996c18b58,78
Passenger/20180313a-147/181647.wav,Passenger,32000,4512000,1,141.0,18048058,35f805986486a4d05f03082c41faa5400a0555f1f59cb3051772e49f113a8542,47
Passenger/20180320-148/103759.wav,Passenger,32000,2016000,1,63.0,8064058,fe03fd4a6333e63acb8d43b1f2894d5d6f7b2eb025ce2ae0bb6263ef576889ee,21
Passenger/20180326-149/180641.wav,Passenger,32000,12544000,1,392.0,50176058,989a26fc48e46116e4987bb4563f9a792baff0ec02e3005db5d9c5d4be8a9f0a,130
Passenger/20180329-150/181312.wav,Passenger,32000,2304000,1,72.0,9216058,7af13ba410594ffcb89f1de8570f499d5477a4e0621ed0dc513e44edec8a9613,24
Passenger/20180330-151/032743.wav,Passenger,32000,32640000,1,1020.0,130560058,fa5ae21217019d46fc0f4efbc4b8957dc6f0a6e0ca28acacc73dd1bbd6b58e06,340
Passenger/20180406-152/135944.wav,Passenger,32000,3808000,1,119.0,15232058,43c0060a6b1161e52f7334a8b2f412d5c2e3599279f3cad39c15c7da27bf47a8,39
Passenger/20180406a-153/151655.wav,Passenger,32000,10560000,1,330.0,42240058,36bf8181aa76b3d988213be967896681869111defcde2c534a55bff869bc8717,110
Passenger/20180412-154/110230.wav,Passenger,32000,2720000,1,85.0,10880058,b932e79a0e958976f007cd8993df3a9c0e29749659570e4f7e8f60caeec23b3f,28
Passenger/20180420-155/033310.wav,Passenger,32000,11776000,1,368.0,47104058,b16e9bbef284e9b8a14f6d23de1381137d79618a78f3fca93b0731b3ea9e6165,122
Passenger/20180426-156/114757.wav,Passenger,32000,1248000,1,39.0,4992058,535add67a290d313828cf0181ebb6ed97f97c2d1c205d1bf3da6da7fe7b2344c,13
Passenger/20180501-157/112008.wav,Passenger,32000,11520000,1,360.0,46080058,8ad85b2d64bbcf575139aa1694a0394cada10a5ddab0bdca1f268257e8e190ce,120
Passenger/20180502-158/030648.wav,Passenger,32000,640000,1,20.0,2560058,441e0d436323a67dd8fe23751b3cda507fd261fae66a6b8df738f4db6a5d91cd,6
Passenger/20180503-159/153434.wav,Passenger,32000,11648000,1,364.0,46592058,5df8f25c86e6ba42b8c2ac6cb245dd74d5cf37d7970395737aa4e9431757ac27,121
Passenger/20180505-160/063136.wav,Passenger,32000,4864000,1,152.0,19456058,e272fe32dafd754830b380e04c48ba0f2c2a6ab467574b5d2f7f85853d003501,50
Passenger/20180505a-161/101511.wav,Passenger,32000,10848000,1,339.0,43392058,1845152deb505697262de066a234a54510bb4c097f89e17de9ca6d79f9413e99,113
Passenger/20180506-162/054035.wav,Passenger,32000,2976000,1,93.0,11904058,bddc7e89bf65304ad65095f5ffa3439647aaa85ee972b819e57388b0a0d0e3ad,31
Passenger/20180506a-163/105313.wav,Passenger,32000,15680000,1,490.0,62720058,ae052fb3adacea12eec939055aff92f678aadf467372d4af54db035f45a9e0de,163
Passenger/20180506b-164/113050.wav,Passenger,32000,11712000,1,366.0,46848058,49cf082b6da9c19622720af2aff06774ca1272b3a8f60f16c9bd67ff391c19b2,122
Passenger/20180511-165/101015.wav,Passenger,32000,256000,1,8.0,1024058,6020a8389f2c92763c3d1e24862964fdf0deecfc694ab4f7bc3200984a3f77af,2
Passenger/20180513-166/084039.wav,Passenger,32000,11808000,1,369.0,47232058,9c6ffe2234a97a420b11eb922de229944f7bf5cd739dfaf5f61e36ed61ec941d,123
Passenger/20180514-167/181453.wav,Passenger,32000,192000,1,6.0,768058,209449f706bfa173282b1ec1163304f17ca4baa6e49ce0b6fb503c576f783c20,2
Passenger/20180518-168/031804.wav,Passenger,32000,3456000,1,108.0,13824058,28ebc79016abc53b16529df07d46557aea6e523ef121572ff0464a724923202b,36
Passenger/20180519-169/012744.wav,Passenger,32000,1472000,1,46.0,5888058,c1699eb0d236c3dbccfd63fe15bda8b1845a2e4a67490859da7626d44eaee63e,15
Passenger/20180520-170/120550.wav,Passenger,32000,10880000,1,340.0,43520058,9c35710805708463398bbaf6d0931df35343770a37d89b27ba7a217542c90349,113
Passenger/20180522-171/064727.wav,Passenger,32000,24960000,1,780.0,99840058,042d5425ff72b51e45767b9ab6fee4b29f205a4343f117fb10318bae21191eba,260
Passenger/20180524-172/225612.wav,Passenger,32000,7552000,1,236.0,30208058,4cff680c64de85be70201964fe83f0ec3b87874e848f353bd86e5b7d35f5795c,78
Passenger/20180617-173/201949.wav,Passenger,32000,5632000,1,176.0,22528058,12c81af9ffb819e1bc7bb253fbe7e8f4b7b0f73e1a7c0b92ad618cd1f13f4bf5,58
Passenger/20180619-174/062048.wav,Passenger,32000,800000,1,25.0,3200058,c8002d2d5d5c0922ee2a749a8c2753a1e31f4a066ce0b4ccc22beea1480c45ce,8
Passenger/20180630-175/094326.wav,Passenger,32000,11168000,1,349.0,44672058,b213539c18f8c5d1b785fb97132e939f70dffc6a068ff635a613c99ac8ac3262,116
Passenger/20180630a-176/200100.wav,Passenger,32000,13664000,1,427.0,54656058,72d066a9e408f15bb69393569e00157233261b7b0c152ff7ea0079ee90433dff,142
Passenger/20180703-177/221012.wav,Passenger,32000,6656000,1,208.0,26624058,a074c0df3e6192667be126f4e694cf2c02f703d45f810c117e002217962f2015,69
Passenger/20180711-178/094820.wav,Passenger,32000,11168000,1,349.0,44672058,85f4a29c4c06269bb4dbe8b9d668cce7e111556c0163a99e0c66c77cd547f9cb,116
Passenger/20180722-179/181231.wav,Passenger,32000,20032000,1,626.0,80128058,f1304ee487619affca25ea519364a567e7a03f940cb04344b849f4a564adfbf7,208
Passenger/20180821-18/153439.wav,Passenger,32000,7072000,1,221.0,28288058,506a93ae19d797b210bc0239d7c20407b6aed54b8708d1ae241ebbc4f81d265c,73
Passenger/20180827-180/182309.wav,Passenger,32000,3392000,1,106.0,13568058,7b0fc8bfacd0807f1c925be2df3eab38630898e5a767663dc1633b90527e2bd1,35
Passenger/20180828a-181/125034.wav,Passenger,32000,2336000,1,73.0,9344058,06a674c1547badac36d7bf1fbf97d07ab8bfc88dd23dee5cec2d0d0babe6d8d0,24
Passenger/20180905a-19/211808.wav,Passenger,32000,5120000,1,160.0,20480058,a5cda9b2b1bd00803ea1579f15d3c113fadec03d4ada295b791b545429fd6117,53
Passenger/20180905b-182/061547.wav,Passenger,32000,7520000,1,235.0,30080058,1cd402cbcb652bbeddf1f3e62879a1d7783c74f1ebfadcdc91d76500ceed513f,78
Passenger/20180905c-183/212331.wav,Passenger,32000,12608000,1,394.0,50432058,5be6dea181c3bc0e2a32b261b6692a02b751e668f27510cd2130daa3afd01a26,131
Passenger/20180912-25/034620.wav,Passenger,32000,3776000,1,118.0,15104058,21d62f3f18b09086e33e807e069cc7dd99faab73c8fcc538e9737e4ea7960705,39
Passenger/20180913-184/181821.wav,Passenger,32000,1920000,1,60.0,7680058,80f5c6b9648b7322bf84935cb9a1c22777eb1a619e7bf987d7359ea6a6613a29,20
Passenger/20180914-185/182348.wav,Passenger,32000,13152000,1,411.0,52608058,f349d4561505685377883f18ecbcca479ffd9db5038a7204f382d3e69975bba9,137
Passenger/20180915-78/062231.wav,Passenger,32000,768000,1,24.0,3072058,a2276555f975bc3e3c5c58959a1369a9913f6a2922b2d1ba26aeaee4eecdba9c,8
Passenger/20180917-81/035007.wav,Passenger,32000,256000,1,8.0,1024058,40a0914dc3fe073ccf3f0179561a98e908c9c2c15b85d9988b47987eb7e4715c,2
Passenger/20180921-186/111213.wav,Passenger,32000,11584000,1,362.0,46336058,3b684fb08052e13ede84fe487b765024e0e4fe689f884d88ad638e2595222422,120
Passenger/20180922-187/124737.wav,Passenger,32000,1280000,1,40.0,5120058,b454126a8e42809b1d034a4928e449e626dc931006a55c74e58c2eb1144b10f3,13
Passenger/20180923-188/012316.wav,Passenger,32000,1408000,1,44.0,5632058,198373df6316836de0886046c075b62d9536c52a5a0614ff2290843ad613b02f,14
Passenger/20180925-189/012450.wav,Passenger,32000,352000,1,11.0,1408058,d6b41662eacaf2da2c96f38945ba0835aa80b628cbda5670f1b83c0baa5fb59f,3
Passenger/20180926-190/011928.wav,Passenger,32000,1024000,1,32.0,4096058,20a245ec66a32de3b37573fdc4f38e880bfbbc05a8e37a8799b5a4ffd1f68114,10
Passenger/20180926a-191/012514.wav,Passenger,32000,192000,1,6.0,768058,6277d815613b03529209319200e179dfd50d22a51a4f8d79328f3f1ce91d4377,2
Passenger/20180929-192/012612.wav,Passenger,32000,256000,1,8.0,1024058,49ccd60edabadc3f6ff446a44eb14c45b6c3a75fd02b2c5130c5f5833892feee,2
Passenger/20181003-193/012519.wav,Passenger,32000,4992000,1,156.0,19968058,7fdb68fcba19eb992703a0d6a569a2c9f8dcef0fe31e1fba22353cace88dfce5,52
Tank/20160509-1/123109.wav,Tank,32000,8896000,1,278.0,35584058,fc8b84c4a90ae2ba660e45d52fe4544edfa33c02d021b8723e81764fe6c3374c,92
Tank/20160511-2/2.wav,Tank,32000,4800000,1,150.0,19200058,e50c98b4abeeab67298287d207804434d67dd824fd688dee227f5cb5144b8e15,50
Tank/20160515-3/020119.wav,Tank,32000,12256000,1,383.0,49024058,cff75ea38d69325d4c8952a6f0a0808d6245ad890337aa833efadeed81dac661,127
Tank/20160516-4/134837.wav,Tank,32000,8864000,1,277.0,35456058,8f9ca3e52aaa396bac7878ee25f26a4fef35b5c9dd49677d24ce94b3fe9fd5f0,92
Tank/20160519-5/5.wav,Tank,32000,1504000,1,47.0,6016058,e313d3054a5daeef1e67ec051fdf2262150a9af52b3507c7830cd5e3cc4d206f,15
Tank/20160526-6/6.wav,Tank,32000,5504000,1,172.0,22016058,83763c6f33b3265526c023ae8ae4ca18c7e9f894015de03a042ebcb228e7409a,57
Tank/20160531-7/142749.wav,Tank,32000,16096000,1,503.0,64384058,3c35a1ccb4a49a5c6dd8bf5387446ea7cfc8362b4148197bbbc74dff03cec5b1,167
Tank/20160601-8/8.wav,Tank,32000,1408000,1,44.0,5632058,b5b40069253c5d0c15a628a95c5fc16dccfb5458cf80fd3012f37a2f65f74cea,14
Tank/20160602-9/9.wav,Tank,32000,576000,1,18.0,2304058,2c8dbd4df26a502fdf002808837dfa10244f24277f856a6908861a7954e908ed,6
Tank/20160602a-10/10.wav,Tank,32000,960000,1,30.0,3840058,891f0c4f91b7464580d4e9dba75292d373ccc5a2b1da745fdd8bd85f2e374401,10
Tank/20160604-11/171238.wav,Tank,32000,11872000,1,371.0,47488058,7bd84648579d026cb8c4384638168797970f7c6b7adffdaea806dbd58aa8a80a,123
Tank/20160612-12/12.wav,Tank,32000,1056000,1,33.0,4224058,862ee5da0c03f34bb13d7a2001137a5b088cb05608a42bdcf382cae119d56313,11
Tank/20160613-13/13.wav,Tank,32000,5024000,1,157.0,20096058,8dc08d9c73a88e116f6722712d49a0b857706bfae4e283622ba8fd511098ab13,52
Tank/20160615-14/14.wav,Tank,32000,800000,1,25.0,3200058,91110de1e3f6ad8f7d7fcf0f7c3ec8826ab8b14e69cdd2a9480b2e30556caa22,8
Tank/20160616-15/214515.wav,Tank,32000,12832000,1,401.0,51328058,d30cc8ecffd13fc4bea4652288b475362610e012abd8ad45a4483ece0368cdd4,133
Tank/20160617-16/225229.wav,Tank,32000,16192000,1,506.0,64768058,f6ac30434b044561cf232afdf54c7cbca41d1ab0c6e9f0c8c6a1217d3b3c09da,168
Tank/20160619-17/173821.wav,Tank,32000,11520000,1,360.0,46080058,63b48d4395aa344889f6fe06155d303b64a1b6ececccbd761f3a6f1d632cadcc,120
Tank/20160619a-18/18.wav,Tank,32000,2112000,1,66.0,8448058,d48270cf8a038df9bfb183ef2bce5c3a9cca13849587627d3215a4bdc3120127,22
Tank/20160625-19/19.wav,Tank,32000,448000,1,14.0,1792058,5755457b243e9f4e85fac1baf6cc95a368f790696894c1debbb9bb8e024d0dc1,4
Tank/20160702-20/20.wav,Tank,32000,3328000,1,104.0,13312058,fe3c6fa6482b9e3959c91357067e4d0d04a44db0eb2515b5042cd1f9ad5fdbb2,34
Tank/20160703-21/21.wav,Tank,32000,512000,1,16.0,2048058,0384ad8c2687aa152202fe9e8622a22de84180ac81aca86fd441432cd3b43dac,5
Tank/20160704-22/111311.wav,Tank,32000,12960000,1,405.0,51840058,5d2dff66acbbaaf47d13cd59d9464cf01019bc47b8779efcadac80375855e805,135
Tank/20160710-23/104049.wav,Tank,32000,11840000,1,370.0,47360058,23a487ea1b87239ca0d591f86de40810f2188610677656b6bd72825dd9075668,123
Tank/20160710a-24/24.wav,Tank,32000,672000,1,21.0,2688058,4fae6331f4e19f9c917cd07c9db5315204c1609f71a475e400fd3c43594b6437,7
Tank/20160714-25/111759.wav,Tank,32000,16416000,1,513.0,65664058,7fbd6d10e2ea6a74f35aa1e14733c4fa341378fcda1f9f2a6e4a20e1cd0bc1d3,171
Tank/20160714a-26/141202.wav,Tank,32000,11136000,1,348.0,44544058,c95f110e7478bcdac8ebf97fa4d499f201677af44291b84aee9aa226b3dc821e,116
Tank/20160724-27/025459.wav,Tank,32000,11328000,1,354.0,45312058,ba8405131328cf16ec7795007144d717bd9504078d4de37ab57bd39225df179e,118
Tank/20160808-28/203415.wav,Tank,32000,12480000,1,390.0,49920058,c38f7cf5b1e7d39241e2ce4d4897f2316534276f026a3795032da1d1d2ab0a3a,130
Tank/20160810-29/29.wav,Tank,32000,3488000,1,109.0,13952058,c7d369c1bc89c5da6a881365fd1ddaee612e26a3c72510449e62849941111906,36
Tank/20160810a-30/30.wav,Tank,32000,1056000,1,33.0,4224058,f14846b5db5eb53fb71dfdd8524095ea42d13b3f1442d7233e7087fe0c7a08ae,11
Tank/20160823-31/041452.wav,Tank,32000,9792000,1,306.0,39168058,378e1708ad83722fbdce4fc42c1174179889a2d898230e9bf0469cb9e4e28a5d,102
Tank/20160829-32/32.wav,Tank,32000,1216000,1,38.0,4864058,f18abe607c7f41012f7e956073c51033031ad8e71aac9cc09c52c0ef65c7ff41,12
